device_id,timestamp,alert_type,severity,message
Server-App1,2026-04-18 19:41:42,CPU High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:41:45,CPU High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:41:48,Port Flapping,Info,Routine telemetry scan
Switch-1,2026-04-18 19:41:51,License Expiry,Warning,Routine telemetry scan
Switch-2,2026-04-18 19:41:54,License Expiry,Warning,Routine telemetry scan
Server-App3,2026-04-18 19:41:57,Memory Utilization High,Info,Routine telemetry scan
Router-1,2026-04-18 19:42:00,OSPF Down,Major,Peer adjacency failed
Router-1,2026-04-18 19:42:00,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:42:00,Packet Loss,Minor,Secondary network degradation
Switch-4,2026-04-18 19:42:03,Port Flapping,Info,Routine telemetry scan
Server-App3,2026-04-18 19:42:06,CPU High,Info,Routine telemetry scan
Router-1,2026-04-18 19:42:09,Packet Loss,Info,Routine telemetry scan
Switch-1,2026-04-18 19:42:12,License Expiry,Warning,Routine telemetry scan
Router-3,2026-04-18 19:42:15,BGP Down,Critical,Peer adjacency failed
Router-3,2026-04-18 19:42:15,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:42:15,High Latency,Warning,Secondary network degradation
Server-App2,2026-04-18 19:42:18,Memory Utilization High,Info,Routine telemetry scan
Router-2,2026-04-18 19:42:21,Packet Loss,Info,Routine telemetry scan
Router-1,2026-04-18 19:42:24,Interface Down,Critical,Peer adjacency failed
Router-1,2026-04-18 19:42:24,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:42:24,High Latency,Warning,Secondary network degradation
Server-App3,2026-04-18 19:42:27,CPU High,Major,Hardware boundary breached
Server-App3,2026-04-18 19:42:27,Database Disconnect,Minor,Process starving for resources
Server-App3,2026-04-18 19:42:27,Database Disconnect,Minor,Process starving for resources
Server-App3,2026-04-18 19:42:27,High Latency,Warning,Process starving for resources
Switch-2,2026-04-18 19:42:30,Port Flapping,Info,Routine telemetry scan
Switch-3,2026-04-18 19:42:33,Port Flapping,Info,Routine telemetry scan
Server-App2,2026-04-18 19:42:36,Disk Space Exhausted,Critical,Hardware boundary breached
Server-App2,2026-04-18 19:42:36,Memory Utilization High,Warning,Process starving for resources
Server-App2,2026-04-18 19:42:36,Memory Utilization High,Warning,Process starving for resources
Switch-4,2026-04-18 19:42:39,License Expiry,Warning,Routine telemetry scan
Server-App3,2026-04-18 19:42:42,CPU High,Info,Routine telemetry scan
Router-3,2026-04-18 19:42:45,Packet Loss,Info,Routine telemetry scan
Server-App2,2026-04-18 19:42:48,Application Crash,Critical,Hardware boundary breached
Server-App2,2026-04-18 19:42:48,Database Disconnect,Minor,Process starving for resources
Server-App2,2026-04-18 19:42:48,Database Disconnect,Minor,Process starving for resources
Server-App2,2026-04-18 19:42:48,High Latency,Warning,Process starving for resources
Router-2,2026-04-18 19:42:51,High Latency,Info,Routine telemetry scan
Switch-1,2026-04-18 19:42:54,Port Flapping,Info,Routine telemetry scan
Switch-2,2026-04-18 19:42:57,License Expiry,Warning,Routine telemetry scan
Router-2,2026-04-18 19:43:00,High Latency,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:43:03,Disk Space Exhausted,Critical,Hardware boundary breached
Server-DB1,2026-04-18 19:43:03,Database Disconnect,Minor,Process starving for resources
Server-DB1,2026-04-18 19:43:03,Memory Utilization High,Warning,Process starving for resources
Server-DB1,2026-04-18 19:43:03,Database Disconnect,Minor,Process starving for resources
Server-DB1,2026-04-18 19:43:03,Database Disconnect,Minor,Process starving for resources
Server-App2,2026-04-18 19:43:06,Memory Utilization High,Info,Routine telemetry scan
Router-3,2026-04-18 19:43:09,High Latency,Info,Routine telemetry scan
Server-App1,2026-04-18 19:43:12,CPU High,Info,Routine telemetry scan
Router-2,2026-04-18 19:43:15,Packet Loss,Info,Routine telemetry scan
Server-App1,2026-04-18 19:43:18,Memory Utilization High,Info,Routine telemetry scan
Switch-2,2026-04-18 19:43:21,License Expiry,Warning,Routine telemetry scan
Server-App3,2026-04-18 19:43:24,CPU High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:43:27,License Expiry,Warning,Routine telemetry scan
Switch-3,2026-04-18 19:43:30,Port Flapping,Info,Routine telemetry scan
Router-3,2026-04-18 19:43:33,High Latency,Info,Routine telemetry scan
Server-App2,2026-04-18 19:43:36,CPU High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:43:39,CPU High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:43:42,CPU High,Info,Routine telemetry scan
Router-2,2026-04-18 19:43:45,High Latency,Info,Routine telemetry scan
Switch-2,2026-04-18 19:43:48,Port Flapping,Info,Routine telemetry scan
Switch-2,2026-04-18 19:43:51,License Expiry,Warning,Routine telemetry scan
Switch-3,2026-04-18 19:43:54,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:43:54,Packet Loss,Minor,Link instability detected
Switch-3,2026-04-18 19:43:54,Packet Loss,Minor,Link instability detected
Router-3,2026-04-18 19:43:57,High Latency,Info,Routine telemetry scan
Router-3,2026-04-18 19:44:00,Packet Loss,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:44:03,Memory Utilization High,Info,Routine telemetry scan
Server-App2,2026-04-18 19:44:06,CPU High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:44:09,Application Crash,Critical,Hardware boundary breached
Server-App3,2026-04-18 19:44:09,Memory Utilization High,Warning,Process starving for resources
Server-App3,2026-04-18 19:44:09,Memory Utilization High,Warning,Process starving for resources
Server-App3,2026-04-18 19:44:09,High Latency,Warning,Process starving for resources
Router-3,2026-04-18 19:44:12,High Latency,Info,Routine telemetry scan
Router-2,2026-04-18 19:44:15,Packet Loss,Info,Routine telemetry scan
Router-2,2026-04-18 19:44:18,Packet Loss,Info,Routine telemetry scan
Server-App1,2026-04-18 19:44:21,Memory Utilization High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:44:24,CPU High,Major,Hardware boundary breached
Server-App3,2026-04-18 19:44:24,Database Disconnect,Minor,Process starving for resources
Server-App3,2026-04-18 19:44:24,Memory Utilization High,Warning,Process starving for resources
Server-App3,2026-04-18 19:44:24,Memory Utilization High,Warning,Process starving for resources
Server-DB1,2026-04-18 19:44:27,Memory Utilization High,Info,Routine telemetry scan
Router-1,2026-04-18 19:44:30,Packet Loss,Info,Routine telemetry scan
Router-3,2026-04-18 19:44:33,High Latency,Info,Routine telemetry scan
Router-1,2026-04-18 19:44:36,High Latency,Info,Routine telemetry scan
Server-App2,2026-04-18 19:44:39,CPU High,Info,Routine telemetry scan
Switch-1,2026-04-18 19:44:42,Port Flapping,Info,Routine telemetry scan
Server-App2,2026-04-18 19:44:45,CPU High,Info,Routine telemetry scan
Router-3,2026-04-18 19:44:48,High Latency,Info,Routine telemetry scan
Router-2,2026-04-18 19:44:51,High Latency,Info,Routine telemetry scan
Router-3,2026-04-18 19:44:54,BGP Down,Critical,Peer adjacency failed
Router-3,2026-04-18 19:44:54,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:44:54,Packet Loss,Minor,Secondary network degradation
Switch-4,2026-04-18 19:44:57,Port Flapping,Info,Routine telemetry scan
Server-App1,2026-04-18 19:45:00,Memory Utilization High,Info,Routine telemetry scan
Switch-1,2026-04-18 19:45:03,Interface Down,Critical,Uplink trunk disconnected
Switch-1,2026-04-18 19:45:03,Port Flapping,Warning,Link instability detected
Switch-1,2026-04-18 19:45:03,Packet Loss,Minor,Link instability detected
Switch-1,2026-04-18 19:45:03,Port Flapping,Warning,Link instability detected
Router-1,2026-04-18 19:45:06,Packet Loss,Info,Routine telemetry scan
Router-3,2026-04-18 19:45:09,High Latency,Info,Routine telemetry scan
Switch-3,2026-04-18 19:45:12,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:45:12,Port Flapping,Warning,Link instability detected
Switch-3,2026-04-18 19:45:12,Port Flapping,Warning,Link instability detected
Server-App3,2026-04-18 19:45:15,Application Crash,Critical,Hardware boundary breached
Server-App3,2026-04-18 19:45:15,Database Disconnect,Minor,Process starving for resources
Server-App3,2026-04-18 19:45:15,Database Disconnect,Minor,Process starving for resources
Server-App3,2026-04-18 19:45:15,High Latency,Warning,Process starving for resources
Switch-4,2026-04-18 19:45:18,License Expiry,Warning,Routine telemetry scan
Server-App3,2026-04-18 19:45:21,Memory Utilization High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:45:24,CPU High,Info,Routine telemetry scan
Router-2,2026-04-18 19:45:27,Packet Loss,Info,Routine telemetry scan
Router-2,2026-04-18 19:45:30,Interface Down,Critical,Peer adjacency failed
Router-2,2026-04-18 19:45:30,Packet Loss,Minor,Secondary network degradation
Router-2,2026-04-18 19:45:30,Packet Loss,Minor,Secondary network degradation
Router-2,2026-04-18 19:45:30,High Latency,Warning,Secondary network degradation
Router-2,2026-04-18 19:45:30,Packet Loss,Minor,Secondary network degradation
Router-2,2026-04-18 19:45:33,High Latency,Info,Routine telemetry scan
Router-1,2026-04-18 19:45:36,High Latency,Info,Routine telemetry scan
Switch-1,2026-04-18 19:45:39,Port Flapping,Info,Routine telemetry scan
Switch-1,2026-04-18 19:45:42,Port Flapping,Info,Routine telemetry scan
Switch-4,2026-04-18 19:45:45,License Expiry,Warning,Routine telemetry scan
Switch-4,2026-04-18 19:45:48,Interface Down,Critical,Uplink trunk disconnected
Switch-4,2026-04-18 19:45:48,Port Flapping,Warning,Link instability detected
Switch-4,2026-04-18 19:45:48,Packet Loss,Minor,Link instability detected
Router-2,2026-04-18 19:45:51,Interface Down,Critical,Peer adjacency failed
Router-2,2026-04-18 19:45:51,Packet Loss,Minor,Secondary network degradation
Router-2,2026-04-18 19:45:51,Packet Loss,Minor,Secondary network degradation
Router-2,2026-04-18 19:45:51,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:45:54,Packet Loss,Info,Routine telemetry scan
Switch-4,2026-04-18 19:45:57,License Expiry,Warning,Routine telemetry scan
Router-2,2026-04-18 19:46:00,High Latency,Info,Routine telemetry scan
Switch-2,2026-04-18 19:46:03,License Expiry,Warning,Routine telemetry scan
Switch-1,2026-04-18 19:46:06,Interface Down,Critical,Uplink trunk disconnected
Switch-1,2026-04-18 19:46:06,Packet Loss,Minor,Link instability detected
Switch-1,2026-04-18 19:46:06,Packet Loss,Minor,Link instability detected
Switch-1,2026-04-18 19:46:06,Port Flapping,Warning,Link instability detected
Router-3,2026-04-18 19:46:09,OSPF Down,Major,Peer adjacency failed
Router-3,2026-04-18 19:46:09,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:46:09,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:46:09,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:46:09,High Latency,Warning,Secondary network degradation
Server-App3,2026-04-18 19:46:12,Memory Utilization High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:46:15,CPU High,Info,Routine telemetry scan
Server-App2,2026-04-18 19:46:18,Disk Space Exhausted,Critical,Hardware boundary breached
Server-App2,2026-04-18 19:46:18,Database Disconnect,Minor,Process starving for resources
Server-App2,2026-04-18 19:46:18,Memory Utilization High,Warning,Process starving for resources
Server-App2,2026-04-18 19:46:18,Memory Utilization High,Warning,Process starving for resources
Router-1,2026-04-18 19:46:21,Packet Loss,Info,Routine telemetry scan
Server-App1,2026-04-18 19:46:24,CPU High,Major,Hardware boundary breached
Server-App1,2026-04-18 19:46:24,Memory Utilization High,Warning,Process starving for resources
Server-App1,2026-04-18 19:46:24,Memory Utilization High,Warning,Process starving for resources
Router-1,2026-04-18 19:46:27,Packet Loss,Info,Routine telemetry scan
Switch-4,2026-04-18 19:46:30,Port Flapping,Info,Routine telemetry scan
Router-3,2026-04-18 19:46:33,BGP Down,Critical,Peer adjacency failed
Router-3,2026-04-18 19:46:33,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:46:33,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:46:33,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:46:33,Packet Loss,Minor,Secondary network degradation
Server-App1,2026-04-18 19:46:36,Memory Utilization High,Info,Routine telemetry scan
Router-2,2026-04-18 19:46:39,Packet Loss,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:46:42,CPU High,Info,Routine telemetry scan
Router-1,2026-04-18 19:46:45,OSPF Down,Major,Peer adjacency failed
Router-1,2026-04-18 19:46:45,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:46:45,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:46:45,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:46:45,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:46:48,Packet Loss,Info,Routine telemetry scan
Switch-4,2026-04-18 19:46:51,Port Flapping,Info,Routine telemetry scan
Switch-2,2026-04-18 19:46:54,Port Flapping,Info,Routine telemetry scan
Switch-1,2026-04-18 19:46:57,Port Flapping,Info,Routine telemetry scan
Switch-2,2026-04-18 19:47:00,Port Flapping,Info,Routine telemetry scan
Switch-4,2026-04-18 19:47:03,License Expiry,Warning,Routine telemetry scan
Server-DB1,2026-04-18 19:47:06,CPU High,Info,Routine telemetry scan
Router-2,2026-04-18 19:47:09,High Latency,Info,Routine telemetry scan
Server-App1,2026-04-18 19:47:12,Disk Space Exhausted,Critical,Hardware boundary breached
Server-App1,2026-04-18 19:47:12,Database Disconnect,Minor,Process starving for resources
Server-App1,2026-04-18 19:47:12,Database Disconnect,Minor,Process starving for resources
Server-App1,2026-04-18 19:47:12,Database Disconnect,Minor,Process starving for resources
Server-App1,2026-04-18 19:47:12,Memory Utilization High,Warning,Process starving for resources
Router-1,2026-04-18 19:47:15,OSPF Down,Major,Peer adjacency failed
Router-1,2026-04-18 19:47:15,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:47:15,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:47:15,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:47:15,Packet Loss,Minor,Secondary network degradation
Switch-4,2026-04-18 19:47:18,Port Flapping,Info,Routine telemetry scan
Server-App3,2026-04-18 19:47:21,CPU High,Major,Hardware boundary breached
Server-App3,2026-04-18 19:47:21,Database Disconnect,Minor,Process starving for resources
Server-App3,2026-04-18 19:47:21,High Latency,Warning,Process starving for resources
